jsonkey_identifier	rdfs:type	schema:name	schema:sameAs	schema:image	sosa:featureOfInterest
1981_8883_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8883_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8883_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8883_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1981_8884_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8884_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8884_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8884_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1981_8885_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8885_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8885_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8885_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1981_8886_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8886_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8886_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8886_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1981_8887_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8887_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8887_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8887_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1981_8889_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8889_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8889_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8889_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1981_8892_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8892_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8892_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8892_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1981_8893_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8893_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8893_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8893_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1981_8894_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8894_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8894_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8894_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1981_8895_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8895_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8895_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8895_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1981_8998_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1981_8998_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8998_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1981_8998_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_7250_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7250_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7250_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7250_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7300_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7300_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7300_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7300_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7302_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7302_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7302_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7302_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7327_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7327_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7327_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7327_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7332_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7332_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7332_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7332_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7336_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7336_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7336_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7336_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7337_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7337_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7337_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7337_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7341_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7341_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7341_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7341_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7343_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7343_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7343_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7343_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_7384_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_7384_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7384_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_7384_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8683_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8683_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8683_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8683_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8705_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8705_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8705_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8705_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8707_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8707_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8707_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8707_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8712_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8712_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8712_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8712_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8751_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8751_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8751_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8751_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8756_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8756_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8756_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8756_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_8761_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_8761_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8761_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_8761_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10015_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10015_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10015_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10015_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10016_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10016_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10016_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10016_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10019_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10019_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10019_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10019_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10020_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10020_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10020_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10020_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10022_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10022_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10022_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10022_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10029_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10029_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10029_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10029_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10051_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10051_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10051_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10051_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10052_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10052_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10052_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10052_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10053_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10053_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10053_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10053_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10054_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10054_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10054_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10054_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10055_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10055_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10055_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10055_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10056_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10056_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10056_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10056_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10072_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10072_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10072_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10072_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10075_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10075_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10075_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10075_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10076_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10076_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10076_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10076_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10078_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10078_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10078_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10078_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10081_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10081_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10081_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10081_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10082_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10082_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10082_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10082_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10083_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10083_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10083_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10083_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10084_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10084_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10084_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10084_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10085_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10085_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10085_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10085_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10086_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10086_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10086_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10086_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10087_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10087_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10087_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10087_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
1982_10088_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10088_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10088_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10088_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10089_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10089_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10089_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10089_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10096_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10096_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10096_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10096_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10097_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10097_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10097_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10097_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10098_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10098_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10098_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10098_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10099_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10099_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10099_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10099_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10100_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10100_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10100_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10100_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10102_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10102_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10102_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10102_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_1
1982_10106_100	 http://opengeospatial/def/ontology/gwml2#GW_Well	1982_10106_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10106_100	http://ngwd-bdnes.cits.nrcan.gc.ca/Reference/uri-cgi/feature/gsc/waterwell/ca.qc.gov.wells.1982_10106_100?format=png	https://opengeospatial.github.io/ELFIE/nrcan/aquifer/cr/Richelieu_contexte_3
